APOGEE_ID,RA,DEC,TEFF,LOGG,M_H,FE_H,ALPHA_M,C_FE,CI_FE,N_FE,O_FE,MG_FE,SI_FE,CA_FE,AL_FE,CE_FE,TI_FE,TIII_FE,NI_FE,MN_FE,NA_FE,VSCATTER,SNR,ASPCAPFLAG,STARFLAG,n_sectors_predicted,sectors_predicted_list
2M19393986+4656419,294.916101,46.944973,6049.5127,4.2818313,-0.013566,-0.007956,-0.0687167,-0.19464001,-0.19367,0.058450997,0.09721489,-0.113111496,-0.009946,0.033605997,-0.0072639994,,-0.274431,,0.0038099997,0.006908508,-0.20160042,27.922274,478.5542,134,0,13,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19394027+4359212,294.917809,43.989235,5619.278,3.8796601,0.0019329,0.0086632,-0.0186597,-0.028750299,0.013008701,0.1206897,0.07816559,-0.005993795,0.06677712,0.031065699,0.122432806,,-0.31240132,,-0.003827,0.012479313,-0.24677959,0.0,174.71251,129,0,12,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19394133-3112290,294.92221,-31.208067,4796.034,4.5062327,-0.056632,-0.065938,0.0178493,-0.065947,0.061478004,0.242836,-0.025325097,-0.019472487,0.02857,0.028661001,0.11112501,,-0.173635,,0.075635105,0.030990519,0.29761162,0.14575599,456.9362,4,0,6,"[13, 27, 67, 92, 94, 116]"
2M19394606+6443314,294.941927,64.725395,6496.9053,3.8782654,-0.079645,0.0053076968,0.0172793,-0.047592696,0.1326473,1.4060473,-0.059136797,-0.020232096,0.022166297,0.2298733,0.015379004,,0.032496303,,-0.1752977,-0.14896518,-1.0942441,11.784167,378.15247,16388,0,47,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19394757+4956122,294.948218,49.936733,6062.9053,4.130615,0.097762,0.10741,-0.0329567,-0.060581997,-0.023573995,0.277502,0.023284897,-0.050319493,0.05811791,-0.037430994,0.122796,,-0.325019,,0.055680007,0.040587813,-0.0885894,0.011919481,180.77374,0,0,16,"[14, 15, 40, 41, 54, 55, 56, 74, 75, 76, 81, 82, 83, 119, 120, 121]"
2M19395000+6414120,294.958343,64.236687,5969.324,4.354738,0.026635,0.033131,-0.0239327,-0.088213995,-0.066842005,0.048240002,0.07688789,-0.04843749,0.057135697,-0.050453,0.034551997,,-0.089339,,0.021678,0.0006815158,0.1527026,0.10164939,326.27176,4,0,47,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 119, 120, 121]"
2M19395016+3846361,294.959018,38.776718,6077.122,4.1961174,0.014327,0.016848,-0.030168701,-0.054141,-0.056121998,0.559459,-0.1115581,-0.058162495,0.0042609964,0.087294996,0.152508,,0.435698,,-0.048244,-0.007665487,0.0676304,0.12411808,266.14212,0,16777216,11,"[14, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19395016+4402469,294.959022,44.046379,6032.969,3.9525473,0.070714,0.068834,-0.0361997,-0.118530005,-0.077687,0.34425998,0.107612886,-0.08837149,0.07932799,-0.093359,0.12901202,,-0.319641,,0.019980006,0.057529517,0.2096496,0.0,246.64572,0,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19395096+4655532,294.962336,46.931461,5648.4365,4.442639,0.0711,0.077947,-0.020469699,-0.042117003,-0.047155,0.11164301,0.1259659,-0.025933497,0.036919996,-0.022267003,0.080239005,,-0.210368,,-0.017504998,0.038451515,0.0993456,4.217508,164.19112,16388,0,13,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19395217+3902516,294.967393,39.047668,5902.435,4.2370334,-0.3103,-0.30925,0.0538163,0.062206,0.06058401,-0.08791301,0.1601029,0.08438352,0.11044,-0.04484299,0.170846,,-0.434411,,0.05397001,-0.0422875,,0.026388789,202.29788,16388,1024,11,"[14, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19395219+4509350,294.967477,45.159729,4999.1753,4.5641756,-0.18749,-0.1781,0.0344943,-0.096772,-0.074567005,-0.15978001,0.0348939,0.056832805,0.049967006,0.0013370067,0.046476007,,-0.03673099,,-0.0052899867,-0.05200748,-0.2050064,0.040093012,813.2191,16452,0,12,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19395282+6500494,294.970119,65.013741,5486.199,4.500849,-0.056747,-0.056029,-0.030797698,-0.073701,-0.045291997,-0.106157996,0.025530897,-0.0278785,0.022486996,0.0044290014,0.010876,,-0.14825901,,-0.020876996,-0.13978851,0.2664326,0.03588788,335.23926,64,2048,48,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19395282+6500494,294.970119,65.013741,5570.2676,4.5135503,-0.02401,-0.022707,-0.040350698,-0.101257004,-0.07271,-0.052511998,-0.005399801,-0.041544497,0.0063029993,0.016956003,0.021160001,,-0.209214,,-0.033265002,-0.050140485,-0.1584394,0.11236286,650.6189,68,0,48,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19395358+4700553,294.973285,47.015377,5742.99,4.127534,0.16978,0.17063,-0.0045735,-0.078361996,-0.064495996,0.19192003,0.027987912,0.016996518,0.054396003,0.0013609976,0.241816,,-0.12661499,,0.04991001,0.07250251,0.1092336,0.08476209,268.73325,16388,2048,13,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19395377+6952254,294.97405,69.873734,5656.8706,4.454453,0.11598,0.11692,-0.035560697,-0.120390005,-0.10744,0.14533001,0.13669288,-0.051241502,0.023211993,-0.054223,0.126856,,-0.0522381,,0.0017800033,0.076330505,0.1226436,0.0,156.47821,16388,0,47,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19395620+4416006,294.984181,44.26685,6092.1963,4.282617,-0.30536,-0.30306,0.0448813,0.045929015,0.04973799,0.28136,0.32134292,0.0534195,0.124253005,-0.100072,0.056126013,,-0.132999,,-0.032409996,0.029902518,0.3124606,0.034205962,170.42267,0,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19395681-3049191,294.98671,-30.821985,5723.3745,3.9073908,0.17476,0.16902,-0.0093887,-0.079217,-0.066661,0.36579,0.05120291,-0.018721491,0.119044006,-0.045744002,0.239326,,-0.27122098,,0.05756001,0.11918253,0.1023736,0.014138041,296.78394,0,0,6,"[13, 27, 67, 92, 94, 116]"
2M19395789+6509005,294.991245,65.150154,6287.7524,4.070373,-0.15266,-0.14677,0.0336733,0.001609996,0.032925002,0.58568,0.30896294,0.02040051,0.117956996,0.071766,0.084802,,0.123299,,0.0006200075,-0.02057749,0.1040036,0.081153974,199.47852,0,0,48,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19395900+4507104,294.995847,45.119579,5756.938,4.1462975,-0.02333,-0.018279,0.0067375,-0.038025998,-0.023764001,0.107849,0.089260906,0.029099504,0.0642294,-0.019096998,0.17968501,,-0.14039199,,0.0244594,0.038531512,-0.084467396,0.13841364,237.63431,16384,16777216,12,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19395979+4646177,294.99913,46.771595,5586.012,4.4972315,0.1018,0.1012,-0.0577247,-0.19848001,-0.15505001,-0.09899899,0.0167519,-0.073921494,-0.009880997,0.027796999,0.03921601,,0.072509006,,-0.047581002,0.018520512,-0.40505636,0.09064736,284.2259,64,0,13,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19400042+4506129,295.001765,45.1036,5446.616,4.33515,0.41287,0.40719,-0.021154702,-0.0010884106,-0.04564199,0.32754,0.030410886,0.015169501,0.057669997,-0.04642701,0.235796,,-0.05310002,,0.06258002,0.10707256,0.33262363,0.028867088,163.69804,4,0,12,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19400942+4657575,295.039288,46.965988,5567.0215,4.0912886,0.24893,0.25091,0.0032716398,-0.10787001,-0.039992005,0.06325799,0.009699583,0.066175014,0.05272299,-0.001970008,0.19004598,,-0.10713701,,0.0036599934,0.0707725,-0.22898841,0.0,269.4592,16517,0,13,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19401214+4353454,295.050622,43.895954,5891.5176,4.3524027,0.23412,0.23529,-0.025409698,-0.082974,-0.05204001,0.2479,0.12011288,-0.021812513,0.062051877,-0.025075004,0.075825974,,-0.685931,,0.07812999,0.07214253,-0.05367641,0.050275557,270.19193,4,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19401277+5020518,295.053227,50.347744,5866.3604,4.2335987,0.1783,0.18367,-0.017709699,-0.05292201,-0.030440003,0.13911001,0.09971289,-0.016563505,0.06836541,-0.054945007,0.10414599,,-0.39424098,,0.060900003,0.061681524,-0.2264864,0.14662942,459.75226,0,0,16,"[14, 15, 40, 41, 54, 55, 56, 74, 75, 76, 81, 82, 83, 119, 120, 121]"
2M19401506+4554140,295.062771,45.9039,6238.186,4.314831,-0.17573,-0.16602,0.0080762,-0.044115007,-0.0109559,0.55476,0.1777529,0.0025945008,0.11547901,0.022446007,-0.011363983,,-0.20953098,,-0.038059995,-0.09394747,0.1281936,0.16709676,172.06554,0,2048,11,"[14, 15, 40, 41, 74, 75, 81, 82, 119, 120, 121]"
2M19401521+6534330,295.063391,65.575836,6172.0464,4.092295,0.30329,0.30397,-0.039101698,-0.12069,-0.096212,-0.49396,0.037399918,-0.096751496,0.07261565,-0.08847,0.10208598,,-0.221791,,0.014779985,0.1037325,,0.05206895,253.40422,0,2048,47,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19401539+4526132,295.064163,45.437027,5555.3657,3.8484936,-0.10962,-0.11,-0.0089777,-0.065074995,-0.082334,0.19124001,0.2319229,0.016838506,0.062208,-0.052519992,0.16815501,,-0.13947801,,-0.009939998,0.001952514,0.057173595,0.0,152.87946,16384,0,11,"[14, 15, 40, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19401542-3015415,295.064257,-30.261547,6100.644,3.9507275,-0.3234,-0.32116,0.0468523,0.090927005,0.05948299,-0.11087,0.26319292,0.063596696,0.115363,-0.082885,0.105455995,,0.20437899,,0.0010899901,-0.12853748,-0.8790765,0.021757899,236.34923,0,0,6,"[13, 27, 67, 92, 94, 116]"
2M19401696+5054134,295.070677,50.903732,5840.5405,4.0383296,-0.17595,-0.17071,0.0104275,-0.03152001,0.009060994,-0.49837002,-0.044967115,0.0196625,0.03903699,0.048035994,0.21158,,-0.102474004,,0.018380001,-0.07317749,-0.5786264,0.0,198.66876,64,0,14,"[14, 15, 41, 54, 55, 56, 74, 75, 81, 82, 83, 119, 120, 121]"
2M19401801+4422587,295.075074,44.382996,5685.3394,4.475174,-0.02002,-0.017045,0.0157183,0.011443,0.025842,0.154575,0.0571879,0.062039502,0.079771295,-0.047317006,0.123374,,-0.12544899,,0.0243291,0.05951751,0.0783316,0.0,166.17755,16517,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19402107+4350575,295.087815,43.849331,5832.887,4.0763464,0.19661,0.20006,-0.0176027,-0.055789992,-0.036294997,0.32167,0.1300229,-0.018041492,0.0681745,-0.08606899,0.149666,,-0.39432096,,0.06816001,0.11904253,0.092073604,0.0,209.71843,16384,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19402157+6402555,295.089908,64.048775,6361.2607,3.8632002,-0.20051,-0.18667,0.00287354,0.025719017,0.043762013,1.20256,0.1740929,-0.013937488,0.099351004,0.111756,-0.051103994,,0.22386903,,-0.11124998,0.06075251,0.16995761,0.1599889,231.57399,0,2048,47,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 119, 120, 121]"
2M19402267+4546361,295.094485,45.776695,5949.525,4.0695066,0.13308,0.12892,-0.0086587,-0.049698994,-0.026657,0.12425999,0.028266907,-0.012538493,0.058597,-0.043452993,0.150476,,-0.45335102,,0.024989992,0.06437351,-0.18376641,0.0,173.50296,0,512,12,"[14, 15, 40, 41, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19402447+4524540,295.101996,45.415012,4616.8306,4.5900674,0.031115,0.033365,-0.0067026997,-0.027598001,-0.19458,-0.14769,-0.012076102,-0.016625501,-0.020600006,-0.0025020018,-0.044144,,-0.0027830005,,-0.0027289987,-0.011972491,-0.06877141,0.0,235.70729,68,0,11,"[14, 15, 40, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19402495+4616411,295.103992,46.278095,6343.6597,4.0619807,0.21448,0.23697,-0.0159287,-0.04446301,-0.00682801,0.55353,-0.00040510297,-0.076631516,0.072230995,-0.01029402,0.043685973,,,,0.041500002,0.07464251,-0.17835142,0.0,220.38666,0,0,12,"[14, 15, 40, 41, 54, 74, 75, 81, 82, 119, 120, 121]"
2M19402532-3041363,295.105503,-30.693439,4733.3296,4.61232,-0.32725,-0.31859,0.0585573,-0.050595015,-0.043631017,-0.060342014,0.08786988,0.058739662,0.031340986,0.008102,0.074735984,,-0.06073773,,0.0012499988,-0.08871749,-0.2552564,0.0,192.1705,16452,0,6,"[13, 27, 67, 92, 94, 116]"
2M19402590+4602496,295.107958,46.047134,5147.8457,4.5313883,-0.12151,-0.12114,0.0344983,-0.01408799,0.029043004,-0.15697,0.029311903,0.044942506,0.062572,0.016020007,0.1332005,,-0.05028519,,0.029779002,0.054912522,-0.0340264,0.0,186.38231,16452,0,12,"[14, 15, 40, 41, 54, 74, 75, 81, 82, 119, 120, 121]"
2M19402717+4541459,295.113232,45.696098,6393.048,4.0151825,-0.15084,-0.17325,-0.0094347,0.1734,0.11685,0.95387006,0.017650604,0.0065765083,0.0868432,-0.09756099,-0.06688398,,-0.546391,,0.125184,-0.20314746,,0.0,154.80223,0,8389120,12,"[14, 15, 40, 41, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19402924+6418150,295.121874,64.304184,5650.42,4.192292,-0.15178,-0.1604,0.0801413,0.06975601,0.10867001,0.07365101,-0.0832371,0.14575152,0.07282121,0.11803601,0.388156,,0.08667901,,0.0316,-0.0053674877,0.1902626,0.12217475,229.49788,16517,0,46,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 119, 120, 121]"
2M19403059+6306525,295.127489,63.114601,5844.0757,3.9232273,-0.1501,-0.14742,0.0380193,0.03147701,0.053325012,-0.12938999,0.2383929,0.0004605204,0.13301702,0.03337601,0.140259,,-0.177161,,0.023080006,0.06767252,-0.9765164,0.19314209,258.26947,0,16777216,47,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19403140+7017111,295.130854,70.286423,4743.549,4.6058326,-0.052554,-0.050756,-0.0120407,-0.16505799,-0.17082798,0.070178,-0.019373097,-0.0256835,-0.024760999,0.014668997,-0.011699002,,-0.011797003,,-0.028421,-0.014691494,-0.2163504,0.0,419.5409,4,0,48,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19403368+4555212,295.140369,45.922581,6063.133,4.0533996,0.14407,0.14008,-0.0214247,-0.09553,-0.057646006,0.12992999,0.085179895,-0.0721115,0.07817268,-0.031987004,0.14405599,,-0.50213104,,0.008809999,0.07651451,-0.2666964,0.0,210.33202,0,0,11,"[14, 15, 40, 41, 74, 75, 81, 82, 119, 120, 121]"
2M19403386+4426374,295.14109,44.443729,5840.802,3.8097248,-0.41721,-0.41145,0.023288298,0.032634974,0.054568976,0.31412,0.20767288,0.01553449,0.13022298,0.024022996,0.163366,,,,0.016939998,-0.02057749,0.5452746,0.06557081,186.17775,0,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19403524+4916566,295.146857,49.282406,6332.9673,4.3637333,0.065759,0.068356,-0.0753627,-0.151757,-0.15909699,-0.475287,0.060408898,-0.14661849,0.044836,0.029939003,-0.022429,,-0.677618,,-0.012204003,-0.0071594864,0.2062676,36.205017,155.95206,4,3072,16,"[14, 15, 40, 41, 54, 55, 56, 74, 75, 76, 81, 82, 83, 119, 120, 121]"
2M19403969+4328338,295.165398,43.476059,5707.621,4.26095,-0.1548,-0.15202,0.0886963,0.14304002,0.16814001,0.005872011,0.1846029,0.17844851,0.137041,0.019048005,0.307946,,-0.24424097,,0.06178301,-0.074207485,0.1710926,0.061162326,152.56694,16384,3076,12,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19404031+6346198,295.167988,63.77219,6327.439,4.2207875,-0.21719,-0.21243,0.0356143,0.020075008,0.060791,0.094425,0.1106529,0.00765951,0.124139994,0.006182,-0.004323989,,0.323819,,-0.07707,-0.1778275,-1.4621065,0.014672833,195.56868,0,0,47,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19404037+4917283,295.168239,49.291199,5349.3506,4.522902,-0.26589,-0.26711,0.0707853,0.039763987,0.13561998,-0.12399,0.07335088,0.1389685,0.08363059,0.008117974,0.16065599,,-0.12203202,,-0.006009996,-0.06171751,0.5779536,0.040515963,215.37598,68,0,16,"[14, 15, 40, 41, 54, 55, 56, 74, 75, 76, 81, 82, 83, 119, 120, 121]"
2M19404095+3943405,295.170634,39.727943,5495.0024,4.4839296,0.066251,0.07112,0.0190733,-0.036022,-0.054204,-0.025779001,0.10969391,0.046916507,0.059279494,0.0052540004,0.093046,,-0.028923996,,0.028450005,0.06095051,0.19999361,0.12434417,201.41327,16452,0,9,"[14, 40, 41, 54, 55, 81, 82, 119, 120]"
2M19404252+6427528,295.177168,64.464684,6239.9756,4.06487,0.079358,0.07945,-0.027336702,0.0021819994,0.035004005,-0.464082,0.09944789,-0.0849835,0.058559,-0.122320995,0.06550601,,0.091497004,,0.055460006,0.023536518,-0.7991164,0.1715832,389.69778,0,0,46,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 119, 120, 121]"
2M19404461+5005353,295.185891,50.093143,5207.885,4.525395,-0.13004,-0.13449,0.1333853,0.14925,0.20244999,-0.09714,0.1451729,0.21901849,0.13289699,0.041095994,0.246819,,0.071789,,0.042811,-0.040267482,0.12945959,0.0,158.50017,16452,0,16,"[14, 15, 40, 41, 54, 55, 56, 74, 75, 76, 81, 82, 83, 119, 120, 121]"
2M19404524+6453187,295.188538,64.888542,5546.839,4.4133883,0.16163,0.16354,0.0029512,-0.073752,-0.11522,0.14907998,0.008520395,0.030408502,0.057393998,-0.044170998,0.14918599,,-0.096705005,,0.0070800036,0.071368515,0.2502736,0.062619865,199.21204,16384,0,47,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19404524+6453187,295.188538,64.888542,5519.847,4.408652,0.15052,0.14522,0.0024084998,-0.09506,-0.11054,0.13958,0.0658969,0.0473475,0.0701243,-0.040260002,0.13649599,,-0.084741,,0.029990003,0.08702052,0.1960036,0.1771567,325.19516,16388,0,47,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19404626+4622187,295.192766,46.37188,5942.5273,4.0850506,-0.1826,-0.18768,0.0211613,-0.048875004,-0.014410004,0.41693002,0.103982896,0.01710251,0.07756675,0.071826,0.20802201,,0.19004901,,0.018530011,-0.061537474,-0.46827638,0.0,234.51909,0,0,12,"[14, 15, 40, 41, 54, 74, 75, 81, 82, 119, 120, 121]"
2M19404642-3038456,295.193451,-30.646013,6336.8096,4.034639,0.010148,0.016862,-0.0082827,0.033478998,0.028116,-0.089243,0.0955269,-0.0372035,0.06732348,-0.24970801,0.048883,,-0.223735,,-0.0045122,0.05070752,-0.9268684,0.51400423,440.16916,0,8388608,6,"[13, 27, 67, 92, 94, 116]"
2M19404764+6750133,295.198513,67.837051,6022.867,4.111957,0.15267,0.14781,-0.023459699,-0.021934003,-0.019483998,0.26704,0.014346302,-0.016969487,0.07824607,-0.051578,0.100996,,-0.32743102,,0.03614001,0.06431551,0.033413604,0.0,263.8497,0,2048,43,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 73, 74, 76, 78, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19404883+4343291,295.203498,43.72477,5718.6406,4.3673244,0.11846,0.11754,-0.015778702,-0.002994202,0.00045932084,0.40827,0.1141929,0.0063885003,0.083554685,-0.078907,0.084986,,0.017461002,,0.022939995,0.103075504,0.1686936,0.0,174.9347,16517,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19404964+4502509,295.206863,45.047497,5034.6377,4.542224,0.045326,0.048355,0.027544301,0.027069002,-0.035827,0.021422997,0.06768289,0.059337005,0.073406994,-0.0034289993,0.129471,,-0.026170999,,0.030221008,0.05488351,-0.07148141,0.03282858,188.95734,16388,0,12,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19405054+4357035,295.210621,43.950989,5327.216,3.873603,-0.078862,-0.080051,0.039594002,-0.021700002,0.010502599,0.042296,0.095985,0.088925004,0.0188836,0.085324004,0.030109994,-0.304789,0.006040074,-0.104316,0.067907505,0.04487299,-0.164617,0.04909771,264.69357,16384,0,11,"[14, 15, 40, 54, 55, 74, 75, 81, 82, 119, 120]"
2M19405136+5101517,295.214004,51.031044,5534.0815,4.5126934,-0.19735,-0.19754,0.0350213,0.009650901,0.026763007,-0.023783997,0.1517729,0.084418505,0.073920116,-0.01569499,0.08673599,,-0.083867,,0.017340004,-0.049187496,0.3246436,0.017501077,212.5891,4,2048,15,"[14, 15, 40, 41, 54, 55, 56, 74, 75, 81, 82, 83, 119, 120, 121]"
2M19405142+4519282,295.21426,45.324516,5364.598,3.904035,0.15391,0.15999,0.015484001,0.00048179924,-0.041491,0.13874002,0.064153,0.037773997,0.0037375987,-0.0025860071,-0.02023901,-0.09615,-0.030543834,-0.105271004,0.067642495,0.030675992,-0.07175499,0.09102504,209.36752,16384,16779264,13,"[14, 15, 40, 41, 54, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19405198+5005035,295.216606,50.084332,6423.3315,3.9485939,-0.064666,-0.057239,0.035172302,0.103083,0.151053,0.52177304,0.15081589,0.075986505,0.086604,0.0020690002,-0.0005910024,,-0.431018,,-0.040176,0.16111651,-0.89889747,28.521725,480.4781,16448,8388608,16,"[14, 15, 40, 41, 54, 55, 56, 74, 75, 76, 81, 82, 83, 119, 120, 121]"
2M19405314+6942521,295.221441,69.714478,6433.084,4.2111015,-0.12128,-0.1304,0.0017217,0.027557,0.044397004,-0.46187997,0.1701629,0.030405506,0.010728002,0.058066003,-0.031263992,,0.077019006,,0.113221005,-0.020537496,-0.5028764,0.0,237.92682,64,8388608,47,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 117, 118, 119, 120, 121]"
2M19405420+4613125,295.225847,46.22015,6410.4155,3.9689693,-0.22723,-0.19727,0.0423873,0.07580001,0.083890006,1.2673401,0.1873929,-0.011593491,0.10972801,0.018506005,-0.102844,,0.051929012,,-0.046919987,-0.032437474,-1.9990665,0.20914869,254.07283,0,0,12,"[14, 15, 40, 41, 54, 74, 75, 81, 82, 119, 120, 121]"
2M19405565+4540280,295.231879,45.67445,6049.794,4.0456805,0.052504,0.056385,-0.0039418,-0.074267,-0.055704,0.165489,0.0715619,-0.0117305,0.116805,-0.049688,0.081091,,-0.15428199,,0.011348005,0.08352052,0.3331286,0.0,150.06802,0,0,12,"[14, 15, 40, 41, 55, 74, 75, 81, 82, 119, 120, 121]"
2M19405615+4553013,295.233989,45.883698,5721.142,4.315603,-0.28289,-0.27916,0.0470693,0.06216,0.051651,-0.025501013,0.1584129,0.1065585,0.095662,0.021337003,0.179466,,-0.459811,,0.03531,-0.10885751,0.104253605,0.042328537,240.67128,16448,0,11,"[14, 15, 40, 41, 74, 75, 81, 82, 119, 120, 121]"
2M19405804+4559355,295.241845,45.993198,6099.565,3.9634514,-0.22764,-0.21492,0.0209983,0.04903899,0.066723004,-0.48881,0.36219293,-0.016822502,0.15224199,0.052855983,0.090555996,,-0.0032279938,,-0.06974001,-0.12422748,-0.12361638,0.0,157.49496,64,0,11,"[14, 15, 40, 41, 74, 75, 81, 82, 119, 120, 121]"
